21,2021,秋学期,ChineseI,永井鉄郎/井口博文,国際教養学部,1.0,2.0,1.0,1.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[1, 0, 0, 0]","[0, 0, 1]",['教授が怖いのでおすすめしません！\\n普段はオンラインでテストのみ対面。計4回のテストがある。片方の教授は優しく教えてくれるが、もう一方がとにかく怖い。生徒の発音が下手だとすぐにイライラするし、指名するときに「〇〇（苗字）とかいう人」と言ってくる。なぜか常に不機嫌。']
22,2021,春学期,CommunicationStrategies1,ヨセフ・マイケル・カリーム,先進理工学部,4.0,3.0,3.0,3.0,あり,"[1, 0, 0, 0]","[0, 0, 1]","[0, 1, 0, 0]","[0, 1, 0]",['カメラは基本オフです']
23,2021,春学期,CommunicationStrategies1,レイナ・マイケル・ジェイムズ,基幹理工学部,5.0,5.0,4.0,4.0,あり,"[1, 0, 0, 0]","[1, 0, 0]","[0, 1, 0, 0]","[0, 1, 0]",['課題の評価は甘くはないので頑張っても高評価にならないこともあるが、きちんと採点した上での妥当な評価であるため、納得出来る。課題もキツくないので息抜きになる。']
24,2021,秋学期,CommunicationStrategies2,ヨセフ・マイケル・カリーム,先進理工学部,4.0,3.0,2.0,3.0,あり,"[1, 1, 0, 0]","[0, 0, 1]","[0, 1, 0, 0]","[0, 1, 0]",['ブレイクアウトルームは日本語です！']
25,2021,春学期,ConceptBuildingAndDiscussion1,ウォン・エリック・ジェームズ,創造理工学部,2.0,4.0,3.0,2.0,あり,"[1, 0, 0, 0]","[0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0]",['早口だからいちいち質問して確認すべき。']
26,2021,秋学期,CriticalReadingandWriting（基礎）０５,近藤悠介/小西隆之,グローバルエデュケーションセンター（GEC),4.0,3.0,3.0,5.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[0, 0, 1, 0]","[0, 0, 1]",['英語だいぶ話せないときっつい。でも身になっている感がすごい。']
27,2021,春学期,CultureinContext,フィールド・マルコム,国際教養学部,5.0,4.0,4.0,5.0,なし,"[1, 0, 0, 0]","[1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0]",['先生は生徒にかわいいって言われることが理解できないようです。かわいいね！課題は中間はペアで、期末は個人でやります。どっちもやれば普通に評価と単位がきます。授業内容もおもしいし、楽単だし、めちゃくちゃおすすめです。']
28,2021,春学期,Cプログラミング入門基幹(5),鮑思雅,基幹理工学部,3.0,3.0,2.0,4.0,あり,"[1, 0, 0, 0]","[0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0]",['毎週課題が出るが、提出期限を過ぎたものは採点するのに内容を問わず必ず0点がつくので注意。課題も難しいものが含まれており、課題の合計点がそのまま100点満点で成績に算出される。A+はプランニングが得意な人間か、他力本願の人のどちらか。']
29,2021,春学期,Dinosaurs:DiscoveryandResearch,平山廉,国際教養学部,5.0,4.0,4.0,2.0,あり,"[0, 0, 1, 0]","[1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0]",['超有名楽単講座。ただ、教授の英語はかなりのジャパニーズイングリッシュで聞き取りづらく、またよく日本語の映像を流すので、留学生で日本語が苦手な人や英語でしっかりと受けたい人には不向き。\\n期末で爬虫類に関するレポートを何かしら書けば必ず単位はもらえる。ちょっと多めに書き早めに提出すれば、A+も取れる。']
30,2021,秋学期,English:Theme１０（秋）,下田啓,法学部,5.0,5.0,5.0,5.0,なし,"[1, 1, 0, 0]","[0, 1, 0]","[0, 0, 1, 0]","[1, 0, 0]",['フルオンデマンドで2週に1回くらい課題が出されます。大体が音声を聞いてGoogleフォームの問に答える形式でした。音声のトピックは法律に関する感じで、易しすぎずちょうど良いと思います。中間テストと期末レポートがあります。中間テストはそれまでに取り扱ったトピックから問題が出されて、期末レポートは、海外の法律問題について取り上げるものでした。1000wordsなので楽です。']
31,2021,春学期,English:Theme１１（春）,長谷川秀子,法学部,5.0,5.0,5.0,4.0,あり,"[1, 0, 0, 0]","[1, 0, 0]","[0, 0, 0, 1]","[0, 0, 0]",['日本の文化を英語で読んでいく。馴染みある日本の話だから文章は読みやすい。グループワークが多く、発言量が重要であるが、話すことが苦手でもついて行くことはできるため、安心して受講できる。']
32,2021,秋学期,English:Theme２１（秋）,広川治,法学部,3.0,5.0,2.0,4.0,なし,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 1, 0]","[0, 0, 1]",['映画のセリフやスピーチを聴き、シナリオのセリフを読み、映画を数本見て、レポートを書く。計７本くらい映画を見るので、洋画好きにはたまらないが、忙しい人にとってはきつい。課題をサボらず出せば、単位を落とすことはなく、単位を落としそうな人には救済もある。一方、A＋は上位数名しかとれないらしい。1000wordsエッセイは法学部２年生の宿命なので、テーマにしたい映画を視聴するときから、書きたい内容をピックアップしてメモっておこう。']
33,2021,春学期,English:Theme３５（春）,古川恵美,法学部,4.0,4.0,2.0,3.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 0, 1]","[0, 0, 0]",['教科書の内容は難しくなく、授業後の課題をやっておけば出席点がもらえる。しかし、引用が厳しく、日本語文献だけでレポートを作成するよりも、英語文献を探して作ることが重要である。']
34,2021,秋学期,English:Theme４０（秋）,首藤佐智子,法学部,3.0,5.0,5.0,3.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 1, 0]","[0, 1, 0]",['・話を聞いていないと判断されたら欠席扱いになるから、zoom中はスマホを見るのを避けた方がいいの。\\n・吃りながらの英語でも、カンペを見ずにプレゼンできたら高評価なの。\\n・司法通訳に関するレポートを出してプレゼンすれば、単位は来るの。\\n・先生はひたすら話すの。私たちの発言の機会は少ないの。']
35,2021,春学期,English:Theme４８（春）,間晃郎,法学部,2.0,4.0,4.0,2.0,あり,"[0, 0, 1, 0]","[0, 1, 0]","[0, 0, 1, 0]","[0, 0, 1]",['ロミオとジュリエット及び古典英語について扱う。オンデマンド動画で、毎回出される軽い英語の課題を提出する。授業として重いわけではないが、なんとなくダルい。あと1000wordsエッセイのテーマ発表が遅いのがとにかくゴミ。英語の授業のなかでは中の上くらいの楽さなので、困ったらとろう。']
36,2021,秋学期,English:Theme５２（秋）,中澤はるみ,法学部,4.0,3.0,3.0,3.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 1, 0, 0]","[0, 1, 0]",['ビートルズが好きな人にオススメ']
37,2021,秋学期,English:Theme５５（秋）,加藤順子,法学部,4.0,3.0,3.0,3.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[1, 0, 0, 0]","[0, 1, 0]",['試験は頑張った方が良い']
38,2021,春学期,English:Theme５７（春）,森本美樹,法学部,5.0,5.0,3.0,3.0,あり,"[1, 0, 0, 0]","[1, 0, 0]","[0, 0, 1, 0]","[0, 0, 1]",['themeの楽単堂々のベスト3入り。\\n毎週Moodleに上がる超楽な課題と簡単なフォーラムを書けばOK。しかも期末のエッセイの参考になるような課題が多く、期末直前は何もない週もある。たぶんもりもっちゃんの前世は天使。その評判から秋の英語の抽選では鬼のような倍率を記録した(っぽい)ので、抽選に通るまでが鬼門。ちなみに成績はその人の英語力に比例します(^ω^)']
39,2021,秋学期,English:Theme６２（秋）,小林亜紀子,法学部,5.0,5.0,5.0,5.0,あり,"[1, 1, 1, 0]","[1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0]",['授業前までに事前課題を出して、毎週その答え合わせを授業で行う形式でした。映画を取り扱うクラスなので授業中に映画鑑賞もできて楽しいです。期末レポートも感想文みたいな感じで楽でした！']
40,2021,秋学期,English:Theme７３（秋）,吉田聡,法学部,5.0,5.0,4.0,5.0,あり,"[1, 0, 0, 0]","[1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0]",['シェイクスピア作品について、映画を見ながら学ぶ。控えめに言って神授業。以下神ポイントを記述する。\\n①1000wordsエッセイが実質ない\\n２年のthemeは原則として、1000wordsエッセイを半期に２つ書かされる。しかし、吉田さんはこのエッセイを分割し、「200～250wordsのエッセイを」「授業内に」「電子辞書を使って」書かせてくれる。しかもテーマは「〇〇の性格を分析しなさい」というようなごく簡単なものばかり。正直この点だけで法学部の英語ナンバー１。\\n②試験が簡単\\n期末試験は、授業後moodleにアップされる「復習用ファイル」から出題される。実力問題もあるが、そちらは辞書参照可能なので、早稲法に受かる程度の英語力があれば、A＋は固い。\\n③普通に勉強になるし面白い\\nこれは主観なので実際に受けて確認してみてね♡\\nただ、前期と後期で内容が重複するらしく、１生徒が２回吉田さんの授業を受けることはやめてね🥰とのこと。']
41,2021,秋学期,EnglishLanguageCourse(GlobalIssues)１６,ブリンクマン・ブルース,政治経済学部,4.0,4.0,3.0,4.0,あり,"[1, 0, 0, 0]","[0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0]",['授業前半は英語で世界のニュースについて議論するので、新聞を読むと授業でたくさん発言できて平常点アップ。成績は試験の割合が大きい割に、明確に試験範囲を教えてくれなかったのが難点だが、最終試験以外は課題も出席も緩くて、議論の時間以外はずっと先生が一人で喋っているから授業を受けるのは楽。プレゼンは期末に一回あるが、どのプレゼンも褒めてくれた。試験は、日々の先生の独り言の内容と、自分とクラスメイトのプレゼン内容から穴埋めで出されるので、きちんと聞いておくべき。マイルの評価も低いし受講者が6人で人気ないのかと思ったら、意外と先生がフレンドリーでSDGsとか最近の話題を扱ってくれる面白い授業だった。']
42,2021,秋学期,EnglishLanguageCourse(NewsEnglish)０７,宮崎修二,政治経済学部,4.0,5.0,4.0,3.0,あり,"[1, 0, 0, 0]","[1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0]",['教科書をただ進めるだけ。補足プリントもたくさんあるが、中間、期末の前にまとめたプリントを配ってくれるので、まあなんとかなる']
43,2021,秋学期,EnglishPlus(SpeechandPublicSpeaking),浅利庸子,国際教養学部,5.0,4.5,4.5,4.5,あり,"[0, 1, 0, 1]","[1, 0, 0]","[1, 0, 1, 0]","[1, 1, 0]","['スピーチのコツを学ぶ授業なので、期末の時期に一人約8分間のスピーチを発表する機会がある。有名な人のスピーチから特徴を分析していく。人前に立って話すことが苦手な人にはおすすめしない。\\n教授がとても可愛らしい方で、いつも笑顔でスピーチに関する面白い話をしてくださる。', '毎回出席して、最後スピーチをすれば単位は来ます。内容もそんな難しくはない。']"
44,2021,秋学期,EnglishSeminar(MoneyandCurrency),ドーラン・スティーヴン,政治経済学部,2.0,2.0,5.0,1.0,なし,"[1, 1, 0, 0]","[0, 0, 1]","[0, 1, 0, 0]","[0, 1, 0]",['先生が開発した学習サイトに誘導される。課題図書を読み、週に1度それに関連したライティング問題で最高200ワード程度書き、サイトで提出。\\n\\n先生の厳格な様式に従わないと課題は何度でも差し戻され、期限内に受理されないとその週は未提出扱い。部分点もなし。逆に様式に慣れると、例え自分の文章内容がなくても点が貰えるので、楽単ではある。\\n\\n英語上級者向けのはずであるが、ライティングの内容自体は一切評価されておらず、英語の作文能力を向上させたい人にはおすすめしない。\\n\\nなお、課題図書は電子版を買うと良い。ページ内検索機能を活用すると、期末試験で満点が取れた。']
45,2021,秋学期,FORTRANプログラミング情報・機航・電子物理・表現・通信・国際,伊藤国浩,基幹理工学部,4.0,5.0,5.0,4.0,なし,"[1, 0, 0, 0]","[0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0]",['スライド見ながら課題をやる。提出期限直前になると回答例がアップされるので、最悪それを写せばなんとかなる。']
46,2021,秋学期,FirstYearSeminarA,上杉勇司,国際教養学部,5.0,5.0,5.0,5.0,あり,"[0, 0, 1, 0]","[1, 0, 0]","[0, 0, 0, 1]","[0, 0, 0]",['超楽だし面白いです。']
47,2021,春学期,FirstYearSeminarA,長坂真澄,国際教養学部,4.0,4.0,4.0,4.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 1, 0]","[0, 1, 0]",['日本語で行われる授業だが、時たま先生が間違えて英語で話してたりする。哲学について、答えのない深い話を同じグループの友達と話し合えて楽しい。レポートを出せば単位は来る。A+をとるのは難しい。']
48,2021,春学期,FirstYearSeminarB,ステレンバーグ・マシュー・ケイン,国際教養学部,4.0,3.0,3.0,4.0,あり,"[1, 1, 0, 0]","[0, 0, 1]","[0, 0, 1, 0]","[0, 0, 1]",['心理学についてディスカッション形式で学ぶ授業。\\n毎回教科書の指定箇所を読み質問を考える課題と、授業の初めに小テストがあり、やることが多い。また2つのエッセイと一人5分程度のプレゼンもある。ただ、授業内容は面白く真面目に受けて発言もしていればA+も取れる。']
49,2021,秋学期,FirstYearSeminarB,トレンソン・スティーブン,国際教養学部,4.0,3.0,3.0,3.0,あり,"[1, 1, 1, 0]","[0, 0, 1]","[0, 1, 0, 0]","[0, 1, 0]",['毎回出席し、課される課題を締め切り期限内に提出する。また、動画を最後まで見切る。']
50,2021,春学期,FirstYearSeminarB,ドゥテ・シルヴァン・マッチュウ・ジュリアン,国際教養学部,4.0,4.0,3.0,4.0,なし,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 1, 0]","[0, 1, 0]",['ディスカッションベースの授業だが、発言量がみられるわけではなく、レポートの方が比重が高い。']
51,2021,春学期,FirstYearSeminarB,加藤順子,国際教養学部,5.0,4.0,4.0,4.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[0, 0, 1, 0]","[0, 1, 0]",['アメリカ奴隷についての授業で、先生がすごくいい人。毎週出席し、たまに発言し、プレゼンをペアで行い、期末レポートを提出すれば単位は来る。']
52,2021,秋学期,FoodSecurityandAgriculturalPolicy,スナムラメシュクマラ,社会科学部,5.0,3.0,3.0,3.0,あり,"[0, 0, 1, 0]","[0, 0, 1]","[0, 0, 0, 1]","[0, 0, 0]",['ディスカッションとファイナルエッセイで単位が決まるのでその二つを押さえておけば大丈夫です。教授も内容も面白いので飽きないような授業でした。']
53,2021,春学期,FrenchII,服部カトリーヌ,国際教養学部,3.0,4.0,3.0,3.0,あり,"[1, 1, 0, 0]","[0, 0, 1]","[1, 0, 0, 0]","[0, 1, 0]",['先生がめちゃくちゃ天然です。説明があまりないので、ちゃんと教えてほしい人には向かないかもしれません。']
54,2021,春学期,FrenchPlusI(SoundsTextsandSociety)01,ドゥテ・シルヴァン・マッチュウ・ジュリアン,国際教養学部,5.0,3.0,4.0,5.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[0, 0, 1, 0]","[0, 1, 0]",['とても有益な授業でした。先生はユーモアもありつつしっかりと教えるべきことを教えてくれます。フランス語を勉強したい人はぜひ取るべき授業です。']
55,2021,秋学期,GlobalFoodSecurity:DemandandSupplyChallenges,弦間正彦,社会科学部,4.0,4.0,4.0,2.0,なし,"[1, 1, 0, 0]","[0, 1, 0]","[0, 1, 0, 0]","[0, 1, 0]",['オンデマンドなのでとても楽です。小テスト／課題が3回あるけど、そんなに難しくなりです。授業を聞いていれば多分解けるような問題です。時々スライドのどこからどこを見ればいいのかも記載されているので助かります。']
56,2021,秋学期,HistoryofMathematics,NathanCamilloSidoli,国際教養学部,3.0,2.0,2.0,2.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 1, 0, 0]","[0, 0, 1]",['普段から予習や復習をちゃんとやっておかないと、中間・期末試験はかなりきつい。しかし、先生は優しいので、提出の延長などは真摯に頼むと認めてくれる。']
57,2021,秋学期,HistoryofModernJapan01,岡本公一,国際教養学部,3.0,5.0,2.0,2.0,なし,"[1, 1, 0, 0]","[0, 0, 1]","[0, 1, 0, 0]","[0, 1, 0]",['主に戦時中の歴史を例に取り上げて歴史の読み解き方を学ぶが、ほぼ教授の趣味の範囲。教授の英語がカタコトなのでわかりにくい。日本語だったら面白かったかも。']
58,2021,秋学期,IntensiveFrenchI,メール・フランク・アルノー/ベルテ・ディディエ,国際教養学部,3.0,3.0,3.0,3.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[1, 0, 0, 0]","[0, 1, 0]",['出席点が50%を占める']
59,2021,秋学期,IntensiveStudies22(Education2),梅宮悠,文学部,4.0,4.0,4.0,3.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0]",['英語さえできてプレゼン嫌いじゃなければ楽']
60,2021,春学期,IntermediateSeminar,伊藤剛,国際教養学部,5.0,5.0,5.0,5.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0]",['先生は教授じゃなくて講師として来てる会社の社長。内容は学問的なことよりコミュニケーション方法や伝えたいことを伝える事をメインに授業が行われる。右脳がとてつもなく働く']
61,2021,春学期,IntermediateSeminar,張望,国際教養学部,4.0,3.0,3.0,5.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 1, 0]","[0, 1, 0]",['学期の前半は持ち回りで教科書のプレゼンをします。後半は期末レポートのテーマを決めてプレゼンをし、その後レポートを書き上げます。先生はおしゃべりです。']
62,2021,秋学期,IntermediateSeminar,長坂真澄,国際教養学部,3.0,4.0,4.0,2.0,あり,"[1, 0, 0, 0]","[0, 0, 1]","[0, 0, 0, 1]","[0, 0, 0]",['ディスカッションにしっかり参加しなければならないので大変だが、興味のある人にとっては面白い授業だと思う']
63,2021,秋学期,InternationalBusinessLaw,ラーデマッハ・クリストフ,法学部,4.0,4.0,3.0,3.0,あり,"[0, 0, 0, 1]","[0, 0, 0]","[1, 0, 0, 0]","[1, 0, 0]",['法学部の英語授業だけど、テストは電子機器以外資料持ち込みOK参照OKなのでとても楽。授業は座席表を見ながら当てるのでちゃんと聞いていないと答えられない。でも授業内容はためになるしテストは楽すぎたのでおすすめ。']
64,2021,秋学期,IntroductiontoAmericanCulture,佐久間由梨,教育学部,5.0,5.0,5.0,5.0,あり,"[1, 0, 0, 0]","[0, 1, 0]","[0, 0, 0, 1]","[0, 0, 0]",['予習に少し時間がかかるが、きちんとやれば単位はもらえる。先生が優しく、授業内容も面白い。']
65,2021,秋学期,IntroductiontoArchitecture,ゴラニ・ソロモン・エレズ,国際教養学部,2.7,3.0,2.3,2.7,なし,"[3, 0, 0, 0]","[0, 2, 1]","[0, 0, 1, 2]","[0, 0, 1]","['教授が毒舌', '教授が毒舌', '先生厳しいけどたまに褒めてくれるから嫌いになれない….けどめちゃくちゃきつい授業なので本当にお勧めしないです']"
66,2021,秋学期,IntroductiontoLanguageandCommunicationE,ポッペ・クレメンス,教育学部,5.0,5.0,5.0,5.0,あり,"[1, 0, 0, 0]","[0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0]",['興味がないとしんどいかも…。自分から興味を持てるように意識して授業に参加するとよいかも。']
67,2021,春学期,IntroductiontoLiteratureandCultureＡ,和氣一成,教育学部,4.5,3.0,3.0,5.0,あり,"[2, 0, 0, 0]","[0, 0, 2]","[0, 0, 0, 2]","[0, 0, 0]","['・必修の授業。面白さだけで、総合５をつけるほど、面白い。というか学びがある。', '本当にしんどい…。でも確実にためになる！毎回のプレゼンテーションは面倒だとは思うけど、しっかり行えば他の授業でも生きてくるはず！']"
68,2021,秋学期,JapaneseEconomy,篠潤之助,国際教養学部,3.7,4.3,3.0,2.7,なし,"[3, 0, 0, 0]","[0, 1, 2]","[0, 0, 3, 0]","[0, 1, 2]","['課題レポートが3回ある', '中間・期末問題演習2つと期末レポートをしっかり提出すれば単位くるはずです。オンデマンドなので授業コツコツ見ておくと問題演習解くのがスムーズに行く。', 'オンデマのビデオ見なくてもパワポみれば大体はわかる。でも課題が重い。評価も最後まで教えてくれないので成績表示の時の単位取れたかわかる']"
69,2021,秋学期,LanguageandSociety,バックハウス・ペート,教育学部,4.5,4.0,4.0,4.0,あり,"[1, 0, 0, 1]","[1, 0, 0]","[0, 1, 0, 1]","[1, 0, 0]","['社会と言語の関係性について考える。普段意識しない点に気づくことができ面白い。先生が優しく、課題も少ないため、単位はとりやすい。', '授業の最後にブレイクアウトに分かれて質問に答えてムードルに提出すれば出席扱いになります。']"
70,2021,秋学期,LegalCommunications,リー・マージ・クリスティン,国際教養学部,4.0,5.0,3.0,2.0,なし,"[0, 0, 0, 1]","[0, 0, 0]","[0, 0, 1, 0]","[0, 1, 0]",['世界の様々な文化が法制度にどう影響しているのかを学ぶ授業。教授がとてもやさしい。\\n期末テストという名のオープンブックのエッセイを最後に提出すればOK。普段の授業はzoomで教授の話を聞く形式だが、パワーポイントのデータを残してくれるので、期末のエッセイはあまり聞いてなくても書くことはできる。']
